1371248,8,3,88494,5851,278,18533,9461,415,1701,398,16,584,1725,4816,289,10223,10386,1541,59108,13389,680,1965,86909,8090,755,4787,379,4.115817553370992,4.0443134265870695,3.9663926359669017,3.933850160859175,3.9061173005045404,3.8898801023173326,3.8848874604886188,3.8830864576588615,3.8719938562804517,3.863617172039785,3.8291818357794134,3.8264183485525862,3.8207949520254942,3.7804045575442426,3.7794973799509477,3.7780028204573495,3.7751741751144077,3.7358627827133284,3.7282239655645624,3.7278733786121268,3.727438942188487,3.7264186390878367,3.7260970530513364,3.724233281139736,3.718142316657938
1371248,46,4,18533,9461,398,1024,1402,795,1171218,522,16309,10312,462,22881,11005,2000,9366,1955,45269,11978,501,11400,2977,1850,88794,37799,424,3.933850160859175,3.9061173005045404,3.8830864576588615,3.6899857797904208,3.669172388762903,3.6597965668648604,3.627171873432977,3.583593187169876,3.571346431480571,3.552407551549622,3.5227698501045777,3.5097599064497667,3.509306638265083,3.5034245735668628,3.4896333775877832,3.4508412000727655,3.4262817759195268,3.4179071439112185,3.416714374423913,3.412492577519508,3.4111858181305856,3.4077251810476423,3.4070869678453275,3.406082617347474,3.400209408624053
1371248,30,5,22798,1374,1537,1151714,116,1081167,9955,11393,1371,1138340,11823,22881,1588,7942,9718,55725,1367,2323,16219,11690,14534,1061935,11977,11170,11528,3.960583693960727,3.8269698844161826,3.8091748144365503,3.7438209235286353,3.6719845130447477,3.651893148553455,3.580650702511669,3.56827043786032,3.5571802341060033,3.518915971870811,3.512202394467077,3.5097599064497667,3.491518635371041,3.4906542858984007,3.474544960563213,3.473644033819571,3.430959423801817,3.4033125276915923,3.3697496658744797,3.357575224568834,3.356273132221227,3.352123645794806,3.350532909834135,3.297831184274441,3.2797270505681677
1371248,9,6,215,1141457,10998,278,18533,9461,9357,22970,1701,10518,584,1073,4513,4816,1537,9100,11336,10223,782,11386,1077759,395,2654,13389,680,4.0193944513582425,4.013975407927175,3.9883406411111024,3.9663926359669017,3.933850160859175,3.9061173005045404,3.903838035838769,3.89595857167353,3.8848874604886188,3.869065068764863,3.863617172039785,3.8584366983348097,3.849312985257813,3.8264183485525862,3.8091748144365503,3.8048757966239846,3.7922205867223484,3.7804045575442426,3.777472781189879,3.7709317138643947,3.770542695686477,3.7582734162865297,3.7465575515574954,3.7358627827133284,3.7282239655645624
1072800,6,1,11561,20943,9988,10663,81186,1832,1015700,10521,19255,27581,3638,2619,2294,19899,9919,8272,11934,1909,10158,55725,30197,13092,9273,1061935,10314,3.874993979757247,3.866571595530666,3.8407542342298804,3.8195377616167354,3.8000160520235715,3.73412027516735,3.7300852029367313,3.708771864766904,3.6981008890474416,3.6923656399277034,3.6907308590260706,3.6869328254279976,3.664850040828949,3.646902137401934,3.636635794837107,3.615579813629289,3.6043577658421295,3.598991162579794,3.5925644509526755,3.5810511338749778,3.5785245928384715,3.5740971863322732,3.5711547751010646,3.563760172091756,3.5609567353972857
1072800,11,2,1832,9543,8204,22,11527,62,1771,29424,9273,59440,766,37834,1060992,810,10112,329,11619,9896,2309,9619,7131,1103,175,16869,5551,3.73412027516735,3.6972557529341876,3.655062993763139,3.6461509921730255,3.618891366013648,3.6045191321890697,3.5932951087836646,3.578998333356459,3.5711547751010646,3.5581238846266756,3.5452797785733003,3.5262923427496258,3.519757671993781,3.5188368882144245,3.5124552552245674,3.5123465520047894,3.5061175777547384,3.489635945024021,3.4877642318793267,3.4855868842860964,3.480018560080917,3.476429359821353,3.4758951484525533,3.463179417281369,3.4554062419914744
1072800,3,3,75900,203,293,19255,3638,1375,2294,468,39254,1088,1095035,11527,8272,534,5955,43539,11336,1059165,1909,10158,55725,65,405,7508,23169,3.849219317121632,3.79292034066743,3.707748892616591,3.6981008890474416,3.6907308590260706,3.6775039383114154,3.664850040828949,3.6459727202592,3.641244824382242,3.6383558031387584,3.6195098810273776,3.618891366013648,3.615579813629289,3.6090263871248642,3.6073451334393996,3.6020763086876078,3.6012186618372084,3.6003981045987454,3.598991162579794,3.5925644509526755,3.5810511338749778,3.579052890431394,3.573872904124631,3.5652238796685856,3.5641625331770106
1072800,7,4,11561,9543,944,27581,22,39254,534,7555,1771,29424,9273,59440,22907,766,10045,37834,11128,27582,9619,1054798,150,7131,3536,1103,306,3.874993979757247,3.6972557529341876,3.6959075320031225,3.6923656399277034,3.6461509921730255,3.641244824382242,3.6090263871248642,3.607611876034179,3.5932951087836646,3.578998333356459,3.5711547751010646,3.5581238846266756,3.5542624810493306,3.5452797785733003,3.5375908103982106,3.5262923427496258,3.4927006209040323,3.489471414841728,3.4855868842860964,3.483996193921956,3.480764359612836,3.480018560080917,3.4776253784748055,3.476429359821353,3.460067047275051
1072800,20,5,10185,41446,5955,11336,9273,24253,11449,1048984,7131,174,830,1012270,141,561,322,595,1141458,1128682,2059,23437,10919,3594,9386,110,9913,3.62877628960446,3.623742043102812,3.6073451334393996,3.6012186618372084,3.5711547751010646,3.513139952549077,3.508879499488801,3.4835140626682395,3.480018560080917,3.4480679301140835,3.4460714033876965,3.445184556548313,3.4437031684817394,3.4319824544557638,3.4213912057997886,3.4153306173013327,3.410983444054045,3.407939264767131,3.4064940250435094,3.4040507450935813,3.4000388234070815,3.398154689647428,3.383064001356281,3.3764440441476062,3.3733141601856316
1072800,48,6,116,11529,5,9346,88,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.295862010952239,3.241423553258761,3.0950136514148334,3.0938877609641358,3.080665097308928,2.842444701887482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240159,3,1,10223,55420,9571,11562,10030,221,8470,308,1012270,7461,7303,141,1115820,1003955,11857,405,451,7913,1058898,9685,57212,11259,1422,7347,9461,4.1128828463462535,3.999736493354049,3.9601846859455843,3.9482452360266436,3.9448085213546555,3.936499441958184,3.933068115752914,3.894197945762342,3.8849090110943987,3.8819638176857234,3.876178014394663,3.8742397853131303,3.8710702294637485,3.8690608610386903,3.8628930682501306,3.8580412882959347,3.856259526771922,3.8555815860603495,3.854674599078571,3.8516017490063095,3.850815871835197,3.8375751902884874,3.8278843905733417,3.826417817566313,3.818022000811389
1240159,6,2,48988,9571,11562,10030,14052,308,7303,1115820,1003955,11857,935,9685,11232,813,55721,10503,2294,9535,10158,44758,9602,1026161,4964,10386,2123,3.999626770599385,3.9601846859455843,3.9482452360266436,3.9448085213546555,3.9095811690594235,3.894197945762342,3.876178014394663,3.8710702294637485,3.8690608610386903,3.8628930682501306,3.8583724833592483,3.8516017490063095,3.834240543916054,3.8120555948184225,3.805652285394313,3.79935888186753,3.7978487402609513,3.788320331443264,3.781891496951782,3.776128720790241,3.7735552704788025,3.773280458297358,3.773141323459163,3.7677261930499215,3.767704365441841
1240159,12,3,8204,10030,10196,1058898,10539,11232,41216,1585,9100,5255,433,14160,9296,766,1865,38319,10072,1024,6435,1026951,10336,8840,24420,37958,10719,4.01327064555022,3.9448085213546555,3.8978185715851628,3.854674599078571,3.8541189360803862,3.834240543916054,3.822294337953319,3.7572343474017087,3.736118839879829,3.71898805707334,3.717509985550517,3.707822704885625,3.7024504872960873,3.6984702402125205,3.692876282438276,3.6890119596571114,3.687137019186814,3.6748759146978203,3.6644873928953348,3.646056096590554,3.639668645093693,3.630941179930441,3.629589759476676,3.6204829435986143,3.609004447763057
1240159,15,4,48988,10030,221,7303,451,1058898,38050,11259,11232,11547,813,55721,10511,9602,1026161,4964,2123,981,1024099,1022316,1027688,10476,35056,10003,2135,3.999626770599385,3.9448085213546555,3.936499441958184,3.876178014394663,3.856259526771922,3.854674599078571,3.852099402969567,3.8375751902884874,3.834240543916054,3.8179593377645196,3.8120555948184225,3.805652285394313,3.8034326279802575,3.7735552704788025,3.773280458297358,3.773141323459163,3.767704365441841,3.7582525804548057,3.7502938952477898,3.745804805613252,3.7373604058121943,3.731273498496477,3.730854257535489,3.725863476844689,3.719585354907359
1240159,46,5,9461,11005,14534,1024,2013,11690,75900,795,10637,522,22881,3558,1083480,14048,501,14047,1547,9008,18533,10312,15121,2604,1051323,1060282,9787,3.818022000811389,3.7681213122273074,3.7232990148780942,3.6748759146978203,3.6583952344496695,3.650519048820316,3.64084144897585,3.595194905989134,3.5896669333226434,3.5712604906722403,3.5547329323902583,3.553534274878361,3.5526881768069174,3.541851451866598,3.530053230467291,3.527487842900281,3.5201508900103344,3.5186397470208646,3.5000240044327144,3.454836315144799,3.453070639927655,3.4499016415117105,3.447399583113634,3.4430066444317466,3.442218195127684
1240159,45,6,55420,1157750,1012270,9383,141,38050,49849,865,10386,152,174,1022316,10003,2135,8337,27205,14160,9296,38055,10138,9886,1141457,604,10776,97,3.999736493354049,3.9002424786310637,3.8849090110943987,3.883547067046299,3.8742397853131303,3.852099402969567,3.831852274939918,3.778043834395197,3.7677261930499215,3.762752743383176,3.7574047924137863,3.745804805613252,3.725863476844689,3.719585354907359,3.7143601829963955,3.708234450602484,3.707822704885625,3.7024504872960873,3.693255747890386,3.6778058788092243,3.6738613234497683,3.6652493454982262,3.6608345188700415,3.6605757154848457,3.6567556744829304
1354038,3,1,80385,77,9043,1009587,632,8587,11393,18947,1023336,88,20453,4816,10217,11093,245,6312,82384,1251,9539,1009221,7735,18533,1580,47808,11622,4.205848987579154,3.9441756527425906,3.915579939951537,3.8915878828660935,3.8735444173123996,3.86321055450857,3.8511129718184653,3.819071935568785,3.7746540016426877,3.741230889793793,3.7409468545870213,3.721179901884216,3.7124515356370678,3.693126015119332,3.6829106412380384,3.676167224434168,3.6609109710605847,3.6601389978099084,3.65788749370193,3.6447485946874347,3.63710666382151,3.6366828003326166,3.635769758382168,3.6271042574115238,3.6269377861665277
1354038,6,2,8393,9043,1009587,6978,8587,18947,20453,4442,1009106,249,9429,245,1082916,9539,83543,1580,47808,11622,13785,804,23082,8390,134,57157,9707,3.921292912744345,3.915579939951537,3.8915878828660935,3.882572290322719,3.86321055450857,3.819071935568785,3.7409468545870213,3.727271299469618,3.7204321703383925,3.7064096178363375,3.68392370774642,3.6829106412380384,3.6639789310814987,3.65788749370193,3.6549926196084646,3.635769758382168,3.6271042574115238,3.6269377861665277,3.5951730045786867,3.5792213503987242,3.5777262919049235,3.5765201014519845,3.5641511634828458,3.558816869864878,3.5547078225843127
1354038,7,3,87,8393,6978,8009,9480,1091454,4442,4816,6312,29424,18533,47808,8698,34544,9334,7451,2164,326,1654,62568,2119,20504,8456,1160673,9350,3.9394342967870886,3.921292912744345,3.882572290322719,3.8615049991488286,3.856629591438613,3.812689122546987,3.727271299469618,3.721179901884216,3.676167224434168,3.676001167635658,3.6366828003326166,3.6271042574115238,3.6231801946314532,3.604511348054079,3.5825911684002274,3.5757189363405906,3.5404293330076735,3.5315550213595928,3.5226763382241044,3.4931660037696455,3.4917485403309687,3.4819728475081013,3.4794847592986624,3.474068230219119,3.4560232732329723
1354038,9,4,80385,77,9480,1091454,1023336,4442,4816,274,16871,6312,9270,9539,7735,18533,1580,47808,14462,34544,1077759,1010959,9334,7451,1073,9697,71859,4.205848987579154,3.9441756527425906,3.856629591438613,3.812689122546987,3.7746540016426877,3.727271299469618,3.721179901884216,3.71032369849506,3.6864938096107167,3.676167224434168,3.6733420078947594,3.65788749370193,3.63710666382151,3.6366828003326166,3.635769758382168,3.6271042574115238,3.6220189757675874,3.604511348054079,3.5920821219030086,3.589880117143506,3.5825911684002274,3.5757189363405906,3.568648957969455,3.566287279934814,3.5405859316627786
1354038,11,5,87,6978,8587,8009,13600,4442,6312,29424,62,1009221,47808,34544,9334,134,1060282,2164,879,863,16869,8204,20504,2493,9350,34851,1893,3.9394342967870886,3.882572290322719,3.86321055450857,3.8615049991488286,3.7409760175787556,3.727271299469618,3.676167224434168,3.676001167635658,3.6537160034065033,3.6447485946874347,3.6271042574115238,3.604511348054079,3.5825911684002274,3.5641511634828458,3.5442155541285096,3.5404293330076735,3.5372377238124875,3.4941324721291975,3.4874408071046035,3.484978291273743,3.4819728475081013,3.4786574030147364,3.4560232732329723,3.4529884801581887,3.4509083119855095
1354038,15,6,80385,9043,18947,88,20453,10198,245,1082916,11622,9334,804,23082,8390,770,162,2119,2493,9944,6964,10003,34016,16538,1006303,468,9489,4.205848987579154,3.915579939951537,3.819071935568785,3.741230889793793,3.7409468545870213,3.694960744916199,3.6829106412380384,3.6639789310814987,3.6269377861665277,3.5825911684002274,3.5792213503987242,3.5777262919049235,3.5765201014519845,3.552344525058256,3.528302490561545,3.4917485403309687,3.4786574030147364,3.437991950703903,3.436534396462956,3.433552229847934,3.420412421637283,3.4164122749771275,3.413349817220702,3.4083807190660633,3.4048809092371743
1082202,3,1,16869,1021440,1579,55420,116,6312,1018,71859,9043,859,1048984,403,1171218,10024,13012,1167195,175,11622,14160,24803,804,857,179,829,13633,4.197618133356851,4.007256097637985,3.91873084699625,3.8654677926725,3.842627239827064,3.7947490179124266,3.7862412205664744,3.767521380660026,3.7605681020647017,3.7455295288789268,3.7379841118717207,3.7239973073410533,3.715714319014817,3.715007653843805,3.700489510395314,3.700269725023332,3.698061750880329,3.6930931622204484,3.6863573514518997,3.66327202964426,3.655729525726004,3.6542155642559573,3.643658107161279,3.6407572885793886,3.6328540400336933
1082202,9,2,752,13510,36648,116,6312,1018,71859,1157750,1048984,4513,23437,179,829,13633,8337,8271,682,4614,9383,47808,8374,8814,186,1089,30497,3.957230178548267,3.8934374032064394,3.84957963965475,3.842627239827064,3.7947490179124266,3.7862412205664744,3.767521380660026,3.738617142406924,3.7379841118717207,3.722601749955566,3.711867536191449,3.643658107161279,3.6407572885793886,3.6328540400336933,3.6010122245459018,3.5868376280197505,3.583064650548462,3.5691581040365223,3.558621096267361,3.55364512055325,3.509307750896371,3.5058132355992573,3.5039817737647536,3.5036054923311415,3.5022124960544208
1082202,6,3,1649,1021440,116,9043,403,1167195,11622,14160,1009106,52449,804,165,829,9490,13633,10661,4967,11172,1026678,10030,1593,9346,682,1008021,15144,4.107518555912075,4.007256097637985,3.842627239827064,3.7605681020647017,3.7239973073410533,3.700269725023332,3.6930931622204484,3.6863573514518997,3.6560606500882984,3.655927712761708,3.655729525726004,3.6472876769845675,3.6407572885793886,3.6392061055687877,3.6328540400336933,3.6137830610610706,3.6135859190562343,3.611968786732617,3.6094354819149785,3.6078637883649587,3.592523233886094,3.589970175531108,3.583064650548462,3.5803403168243397,3.57304098318032
1082202,11,4,16869,1649,1579,36648,6312,175,1894,14160,857,165,41216,672,1593,9346,9806,682,1002407,47808,810,10603,196,41513,8587,13600,1495,4.197618133356851,4.107518555912075,3.91873084699625,3.84957963965475,3.7947490179124266,3.698061750880329,3.69302941037309,3.6863573514518997,3.6542155642559573,3.6472876769845675,3.6449399647425382,3.5983704803302823,3.592523233886094,3.589970175531108,3.5834022225274347,3.583064650548462,3.575373767943405,3.55364512055325,3.5438523588978588,3.5404777653227915,3.5330615245501558,3.5324655099834916,3.5231671313224235,3.511661892794051,3.5116142271861106
1082202,7,5,752,1579,36648,6312,559,1171218,1894,857,13633,10661,8337,1593,9346,9806,682,1002407,4614,9383,47808,10603,1495,8374,8814,1089,604,3.957230178548267,3.91873084699625,3.84957963965475,3.7947490179124266,3.7363627131046027,3.715714319014817,3.69302941037309,3.6542155642559573,3.6328540400336933,3.6137830610610706,3.6010122245459018,3.592523233886094,3.589970175531108,3.5834022225274347,3.583064650548462,3.575373767943405,3.5691581040365223,3.558621096267361,3.55364512055325,3.5404777653227915,3.5116142271861106,3.509307750896371,3.5058132355992573,3.5036054923311415,3.496409358915587
1082202,15,6,116,9043,859,175,11622,24803,804,653,4967,11172,10030,69,4476,4348,15144,1027688,2064,2289,10603,23082,1009921,9602,70601,78852,55721,3.842627239827064,3.7605681020647017,3.7455295288789268,3.698061750880329,3.6930931622204484,3.66327202964426,3.655729525726004,3.642297107572128,3.6135859190562343,3.611968786732617,3.6078637883649587,3.607813471578445,3.5832570493044877,3.577225834600166,3.57304098318032,3.5654398149816395,3.559767222505004,3.5407872717498847,3.5404777653227915,3.512482966705076,3.503781272026915,3.4865617431398865,3.484417637686251,3.483884399644476,3.4800913736456756
1240175,1,1,75900,568,638,820,1271,3683,7913,11400,88,1251,612,197,2000,10356,1024099,37368,5925,1147694,11450,625,615,1026214,1116,311,1051323,4.087775215732377,4.013234524487326,3.9794194783140187,3.974354834637933,3.9365789866203342,3.9302529235196118,3.901766625232301,3.889696877222091,3.884746191612328,3.877795568073908,3.8608819254898754,3.849374855910271,3.809642301461215,3.793659838445186,3.7917660761135132,3.7591326803161174,3.7460520983716257,3.741474142579148,3.7369933660528405,3.73188216601921,3.7207561262717834,3.716611103778219,3.7089223405454748,3.687614667901118,3.6730110342893
1240175,46,2,58496,22881,75900,1850,9461,1164874,14047,9008,820,795,2013,921,11005,11400,1360,768,197,1083480,9912,18533,2000,866,10356,2604,11978,4.129526469318572,4.090175285221554,4.087775215732377,4.0808094143918305,4.0323775718925265,3.998814825492931,3.985855582430103,3.9757977936412807,3.974354834637933,3.950543217083867,3.9219206175057715,3.9197731302353427,3.9000474279361192,3.889696877222091,3.873544764042376,3.8517671975981016,3.849374855910271,3.844437094165103,3.831099500179502,3.827892839181229,3.809642301461215,3.7941160287044244,3.793659838445186,3.792073135022932,3.7875735755488504
1240175,6,3,2619,5279,57157,55725,62568,1008021,981,11172,1027688,4256,1649,6615,11467,43923,1850,11353,52449,703,310,9374,6415,105,1115292,20943,1934,4.355367104623825,4.324486522691771,4.310874282242022,4.236645299654578,4.2025784196475735,4.201721271526012,4.1779125726530335,4.160869984501428,4.150398430503625,4.147337436241865,4.143594685479009,4.127283337380797,4.101912159060079,4.101587811970171,4.0808094143918305,4.073042668355219,4.038048863266716,4.0334213707101085,4.02269555820111,4.01576985354456,4.01337239751579,4.00976513027765,4.0051942635671285,4.002759103211828,4.0010987621044825
1240175,3,4,5279,55420,596,55725,10336,62568,7508,1048984,10998,23169,6615,43923,7874,9315,22881,75900,1850,6520,85153,11457,221,60243,9504,1104630,10217,4.324486522691771,4.295399905716899,4.254935947996191,4.236645299654578,4.227398766338607,4.2025784196475735,4.189412576748603,4.178050640186255,4.16398612279369,4.136461857871803,4.127283337380797,4.101587811970171,4.1002942732063445,4.0936394088721,4.090175285221554,4.087775215732377,4.0808094143918305,4.0803275879913885,4.075634410407285,4.070885546229521,4.061318483936533,4.060119319767691,4.052953408266504,4.0489704002438085,4.043830393152335
1240175,12,5,2619,10336,10196,9479,1649,22,252,673,121,310,9374,1115292,29424,1593,795,6795,9100,13198,1271,1016418,8204,433,32985,10539,9078,4.355367104623825,4.227398766338607,4.191486402692599,4.149187088603948,4.143594685479009,4.078061823938923,4.063822251584498,4.059216046989357,4.047837191358876,4.02269555820111,4.01576985354456,4.0051942635671285,3.9641106748429134,3.959677423656632,3.950543217083867,3.9487543286159528,3.9480014169105555,3.94626222170601,3.9365789866203342,3.9310886351582517,3.930346970722667,3.9283289518797764,3.9147505657730624,3.913738190769857,3.9114891305947173
1240175,15,6,2619,981,11172,1027688,23169,9016,11467,43923,6520,11457,221,11259,703,5123,10907,20943,1934,8874,1581,795,13198,12405,11823,10003,11086,4.355367104623825,4.1779125726530335,4.160869984501428,4.150398430503625,4.136461857871803,4.121072526107867,4.101912159060079,4.101587811970171,4.0803275879913885,4.070885546229521,4.061318483936533,4.03938901816357,4.0334213707101085,4.021122318121263,4.012509062124404,4.002759103211828,4.0010987621044825,3.989100960772957,3.961574105955754,3.950543217083867,3.94626222170601,3.943649101219666,3.9419279062747146,3.9393315680796808,3.9331804868488938
